consignorId,consigneeName,address1,cityId,branchId
63,mohan mirchi andkiranam general store,"mohan mirchi andkiranam general store-godkondla main road, godkondla,nalgonda, telagaana",474,302
63,Sri Dayanand Agenices,"Sri Dayanand Agenices-NEAR GOL HANUMAN MANDIE, NIZAMABAD",582,295
63,Dhanalaxmi Agencies -Suryapet,"Dhanalaxmi Agencies -Suryapet-1-1-388/8/3, AVM SCHOOL BACK SIDE, SURYPET",749,318
63,Sri Hari Hara Traders,Sri Hari Hara Traders-MOTHUKURU,841,333
63,E.Vijay Kumar Agencies,"E.Vijay Kumar Agencies-7-19/2, MAIN ROAD, VILLAGE: TELKAPALLY, MAHABUBNAGAR",768,281
63,Sri Laxmi Narsimha Traders,"Sri Laxmi Narsimha Traders-42 58/1, SAI NAGAR COLONY",835,326
63,Sree Mahalakshmi Agencies,"3-3-134/1, ZAHEERABAD",856,310
63,VIRAT TRADERS,"SHOP NO 6 SOCIETY MARKETING COMPLEX OPP OLD BUS STAND ,IBRAHIMPATNAM",299,306
63,Lepakshi Kiranam & General,"Lepakshi Kiranam & General-8-6-70, KOTHI RAMPUR, KARIMNAGAR",424,247
63,Anjamma Kirana & General Merchant,Anjamma Kirana & General Merchant-h.no 13-91 Near hanuman temple main road gajwel,230,312
63,Swathi Agencies,"Swathi Agencies-GROUND FLOOR, 2-4-73, VEPURIGERI",468,265
63,SR Agencies,SR Agencies-3-45 main road achampet nagarkurnool,1,279
63,Raj Enterprises,"Raj Enterprises-BEHIND H.P PETROLPUMP, SHANTI NAGAR",704,309
63,Sai Renuka Agencies,"Sai Renuka Agencies-8-1-78/10, NEAR OLD BUS STAND",724,314
63,B.Lingaian Kirana & General Mercha,"B.Lingaian Kirana & General Mercha-MG ROAD, OPP. GRK COMPLEX, MEDAK",502,274
63,Siddhi Vinayaka Traders,Siddhi Vinayaka Traders-1-2-285 GUNJ MAIN ROAD,101,333
63,Sri Lakshmi Venkateshwara Agencies,Sri Lakshmi Venkateshwara Agencies-7-21/3/b1 near bus stand,132,287
63,Radhika Gupta Agencies,Radhika Gupta Agencies-Datla Thorrur (D),180,261
63,RAM SAI KIRANAM,"1-3-15/15/A/1, OPP SV FUNCTION HALL, DANAVAIGUDEM, KHAMMAM",381,249
63,Sri Laxmi Narayana Enterprises,"D NO 12-4, V.G. COMPLEX MAIN ROAD ",463,251
63,Ramya Agencies,"Ramya Agencies-D.NO. 11-208, SEETARAMPURAM, BESIDE DR.SHARATH BABU HOSPITAL",510,285
63,Neelima Agenices,"Neelima Agenices-NR. HEAD P.O, SIRCILLA KARIMNAGAR",727,300
63,Sri Raja Rajeshwari Kirana And Age,"Sri Raja Rajeshwari Kirana And Age-8-82/C/1, NEAR TELEPHONE EXCHANGE, MAIN ROAD, RAMAYAPET,MEDAK, TELANGANA",681,276
63,Reddy Agencies,Reddy Agencies-Thirumalagiri (D),774,319
63,Jai Maha Sai Stores,Jai Maha Sai Stores-5-102 opp bus stop toopran dist medak,789,277
63,Prasanna Laxmi Agencies,"Prasanna Laxmi Agencies-3-2-63, NEHRUGUNJ,NALGONDA",545,287
63,Shathakshi Marketing,Shathakshi Marketing-C.S.I COMPLEX MAIN ROAD YELLAREDDY,850,240
63,VIRAT TRADERS,"SHOP NO 6, SOCIETY MARKETING COMPLEX , OPP OLD , BUS STAND , IBRAHIMPATNAM, RANGA REDDY",299,306
63,Nitish Marketers,"Nitish Marketers-1-4-110/B , BANSWADA",71,240
63,Diamond Traders,Diamond Traders-#5-8-50/1 BUDHWARPET,581,291
63,Ayyappa Agencies,Ayyappa Agencies-H.NO 4-1-333/2,828,322
63,HARI OM AGENCIES,"HARI OM AGENCIES-3-4-268, MG ROAD, ADILABAD",6,183
63,Sri Sai Agencies (Gandhari),Sri Sai Agencies (Gandhari)-hno -21-1. gandhari,234,242
63,SRI SATYANARAYANA SWAMY RNTERPRISES,"SRI SATYANARAYANA SWAMY RNTERPRISES-2-166 MAIN ROAD , HUZURNAGAR , SURYAPET , TELANGANA",291,315
63,Lepakshi Kiranam & General,"Lepakshi Kiranam & General-8-6-70, KOTHI RAMPUR, KARIMNAGAR",424,247
63,Ramya Agencies,"Ramya Agencies-D.NO. 11-208, SEETARAMPURAM, BESIDE DR.SHARATH BABU HOSPITAL",510,285
63,Dhanalaxmi Agencies -Suryapet,"Dhanalaxmi Agencies -Suryapet-1-1-388/8/3, AVM SCHOOL BACK SIDE, SURYPET",749,318
63,Sai Baba Kirana & General Stores,Sai Baba Kirana & General Stores-5-3-2135 nizamsagar road,343,242
63,B.N Marketers,"B.N Marketers-#6-3-204/205 Near Clock tower, Jagityal",309,226
63,sri manni agencies,"16-88/a.vidya nagar colony kothakota,WANAPARTHY,TELANGANA",420,324
63,Sri Kethaki Sangameshwar Agencies,Sri Kethaki Sangameshwar Agencies-SHOP NO 1-9-165/0/29/1 RAIPALLY ROAD,556,307
63,Sri Sai Agenccies,"Sri Sai Agenccies-8-87,kanmanur VG,marikal mandal, mahabub nagar",495,267
63,Jai Maha Sai Stores,Jai Maha Sai Stores-5-102 opp bus stop toopran dist medak,789,277
63,SHREE MANJUNATHA AGENCIES,SHREE MANJUNATHA AGENCIES-HNO .02.MAIN ROAD DOULTABAD,205,312
63,Geeta Agencies,Geeta Agencies-Manuguru (D),492,187
63,Prathiba Traders,Prathiba Traders-20-3 jogipet,321,309
63,RAM SAI KIRANAM,"1-3-15/15/A/1, OPP SV FUNCTION HALL, DANAVAIGUDEM, KHAMMAM",381,249
63,Sri Mahalakshmi Agencies,"Sri Mahalakshmi Agencies-2-12 , Chaithanya Hospital , suryapet road , ammanabole nalgonda, telangana",545,282
63,Natraj Traders,"Natraj Traders-11/30, OPP BUSTAND HUSNABAD",289,313
63,Siddhi Vinayaka Traders,Siddhi Vinayaka Traders-1-2-285 GUNJ MAIN ROAD,101,333
63,Sri Dayanand Agenices,"Sri Dayanand Agenices-NEAR GOL HANUMAN MANDIE, NIZAMABAD",582,295
63,Shree Lakshmi Agencies,"Shree Lakshmi Agencies-D NO 3-43 , SANGAREDDY ROAD",561,275
63,HARI OM AGENCIES,"HARI OM AGENCIES-3-4-268, MG ROAD, ADILABAD",6,183
63,Sri Laxmi Narsimha Traders,"Sri Laxmi Narsimha Traders-42 58/1, SAI NAGAR COLONY",835,326
63,VENKAATESHWARA TRADERS,"H NO 7-7, PLOT NO 14, DOCTORS COLONY NAKREKAL, NALGONDA",543,286
63,Suvarna Agencies,"Suvarna Agencies-Halia,Suryapet",269,284
63,Anjamma Kirana & General Merchant,Anjamma Kirana & General Merchant-h.no 13-91 Near hanuman temple main road gajwel,230,312
63,Srinivasa Oil & General Merchant,"Srinivasa Oil & General Merchant-8-2-49/2,market road",60,185
63,Lepakshi Kiranam & General,"Lepakshi Kiranam & General-8-6-70, KOTHI RAMPUR, KARIMNAGAR",424,247
63,Sri Raja Rajeshwari Kirana And Age,"Sri Raja Rajeshwari Kirana And Age-8-82/C/1, NEAR TELEPHONE EXCHANGE, MAIN ROAD, RAMAYAPET,MEDAK, TELANGANA",681,276
63,Swathi Agencies,"Swathi Agencies-GROUND FLOOR, 2-4-73, VEPURIGERI",468,265
63,Meghana Marketing,Meghana Marketing-3-9-107/B VEGITABLE MARKET ROAD,317,231
63,Sai Raam Agencies,"Sai Raam Agencies-H NO 18-661, NEAR HANUMAN MANDIR, MANCHERIAL TELANGANA",480,272
63,Prasanna Laxmi Agencies,"Prasanna Laxmi Agencies-3-2-63, NEHRUGUNJ,NALGONDA",545,287
63,Sundha Kirana & General Store,Sundha Kirana & General Store-PeddaPalli (D),622,299
63,Sri Renuka Agencies (Aler),"Sri Renuka Agencies (Aler)-15-17/1, MAIN ROAD ALER",10,231
63,Sri Thrinetra Agencies,"Sri Thrinetra Agencies-H.NO.1-119/2, CHINNAKONDUR ROAD",169,334
63,Sri Sai Agencies (Gandhari),Sri Sai Agencies (Gandhari)-hno -21-1. gandhari,234,242
63,Sai Baba Kirana & General Stores,Sai Baba Kirana & General Stores-5-3-2135 nizamsagar road,343,242
63,B.Lingaian Kirana & General Mercha,"B.Lingaian Kirana & General Mercha-MG ROAD, OPP. GRK COMPLEX, MEDAK",502,274
63,Shathakshi Marketing,Shathakshi Marketing-C.S.I COMPLEX MAIN ROAD YELLAREDDY,850,240
63,ECHODA AGENCIES,"ECHODA AGENCIES-6-83, RAMZANPURA COLONY , ECHODA, ADILABAD",212,184
63,Sri Manikanta Traders,Sri Manikanta Traders-1-5-75/95A KUBEER ROAD PADMAVATHI COLONY BHAINSA NIRMAL,89,290
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,ADITYA ENTERPRISES,"D.NO.128, C-04, NEW KANURU AUTONAGAR",822,608
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,TIRUMALA AGENCIES,12/36.KONETI KALUVA STREETPRODDATUR.YSR.ANDHRA PRADESH PRODDATUR,654,103
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,CHUNDURU TRADERS,"37-2-8,OLD IRON SHOP STREET,ISLAMPET 1 ST LANE,ONGOLE,PRAKASAM-523001",587,626
64,KONDAPPA AGENCIES,"1ST CROSS, 19/3/372/12, BHAVANI NAGAR, ANANTHAPUR",28,19
64,KONDAPPA AGENCIES,"1ST CROSS, 19/3/372/12, BHAVANI NAGAR, ANANTHAPUR",28,19
64,SRI GOKUL SAI AGENCIES,"20-61,,NAIDU BUILDING AREA MITTOOR,CHITTOR, VIJAYAM COLLEGE",163,493
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Radha Krishna Agencies - Nellore,"Radha Krishna Agencies - Nellore, 28-1-104/1, Beside Fish Market,Kissan Nagar, Sri Potti Srir, Nellore, ANDHRA PRADESH, 524002",574,388
64,SRI RAMA ENTERPRISES,"MIG-327,HOUSE NO. 124, APHB COLONY STREET NO 581, SRIKAKULAM, AP",199,534
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
64,THIRUVEEDHI AGENCIES,"10/517/508ROOM NO,12 PRODDATUR(D) ANDHRA PRADESH",654,103
64,TIRUMALA AGENCIES,12/36.KONETI KALUVA STREETPRODDATUR.YSR.ANDHRA PRADESH PRODDATUR,654,103
64,Sri rama enterpries,mig-327 house no 124.aphbcolony street no 581 srikakulam,199,534
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Radha Krishna Agencies - Nellore,"Radha Krishna Agencies - Nellore, 28-1-104/1, Beside Fish Market,Kissan Nagar, Sri Potti Srir, Nellore, ANDHRA PRADESH, 524002",574,388
64,Sri rama enterpries,mig-327 house no 124.aphbcolony street no 581 srikakulam,199,534
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,Sai Ganapathe Agencies,"Sai Ganapathe Agencies, 20-18-498, R.Agraharam, Near Satyanarayana Swamy Temple, Gu, Guntur, ANDHRA PRADESH, 522003",259,577
64,Krishna & Co,"Krishna & Co, 20/65A, Flower Bazar, Old Town, Kurnool, AP, Kurnool PD, ANDHRA PRADESH, 518001",443,
64,SRI GOKUL SAI AGENCIES,"20-61,,NAIDU BUILDING AREA MITTOOR,CHITTOR, VIJAYAM COLLEGE",163,493
64,KONDAPPA AGENCIES,"1ST CROSS, 19/3/372/12, BHAVANI NAGAR, ANANTHAPUR",28,19
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,SHREE BALAJI AGENCIES,"10-37-1, SUNSHINE ENGLISH MEDIUM SCHOOL, TADEPALLIGUDEM, WEST GODAVARI , AP",752,638
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,ADITYA ENTERPRISES,"D NO 128, C-04, NEW KANURU AUTONAGAR, VIJAYAWADA",822,608
64,SHREE GURU RAJA SAMPATH VINAYAKA AGENCIES,"19-478/2/1, DORAPALEM, PINEAPPLE COLONY, VISAKHAPATNAM, AP - 530013",820,548
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
64,ADITYA ENTERPRISES,"D NO 128, C-04, NEW KANURU AUTONAGAR, VIJAYAWADA",822,608
64,KONDAPPA AGENCIES,"1ST CROSS, 19/3/372/12, BHAVANI NAGAR, ANANTHAPUR",28,19
64,Krishna & Co,"Krishna & Co, 20/65A, Flower Bazar, Old Town, Kurnool, AP, Kurnool PD, ANDHRA PRADESH, 518001",443,
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,THIRUVEEDHI AGENCIES,"THIRUVEEDHI AGENCIES,10/517/508ROOM NO,12 PRODDATUR(D) ANDHRA PRADESH ",654,103
64,SRI SATYANARAYANA MARKETINGS,"SRI SATYANARAYANA  MARKETINGS ,GROUND FLOOR, 8-11-8, SHOP NO. 1  SATYA COMPLEX , BELLAPU  VEEDHI , TUNI , EAST GODAVARI ",793,445
64,THIRUVEEDHI AGENCIES,"THIRUVEEDHI AGENCIES,10/517/508ROOM NO,12 PRODDATUR(D) ANDHRA PRADESH ",654,103
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,SRI RAMA ENTERPRISES,"SRI RAMA ENTERPRISES,MIG -327 ,HOUSE NO 124,APHB COLONY,STREET NO ,581, SRIKAKULAM ,AP",199,534
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,ADITYA ENTERPRISES ,"ADITYA ENTERPRISES ,D.NO.128, C-04, NEW KANURU AUTONAGAR",822,608
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,SRI SATYANARAYANA  MARKETINGS ,"SRI SATYANARAYANA  MARKETINGS ,GROUND FLOOR, 8-11-8, SHOP NO. 1  SATYA COMPLEX , BELLAPU  VEEDHI , TUNI , EAST GODAVARI ",793,445
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
64,Sai Ganapathe Agencies,"Sai Ganapathe Agencies, 20-18-498, R.Agraharam, Near Satyanarayana Swamy Temple, Gu, Guntur, ANDHRA PRADESH, 522003",259,577
64,SRI GOKUL SAI AGENCIES,"20-61,,NAIDU BUILDING AREA MITTOOR,CHITTOR, VIJAYAM COLLEGE",163,493
64,TIRUMALA AGENCIES,12/36.KONETI KALUVA STREETPRODDATUR.YSR.ANDHRA PRADESH PRODDATUR,654,103
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,SRI SATYANARAYANA  MARKETINGS ,"SRI SATYANARAYANA  MARKETINGS ,GROUND FLOOR, 8-11-8, SHOP NO. 1  SATYA COMPLEX , BELLAPU  VEEDHI , TUNI , EAST GODAVARI ",793,445
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Krishna & Co,"Krishna & Co, 20/65A, Flower Bazar, Old Town, Kurnool, AP, Kurnool PD, ANDHRA PRADESH, 518001",443,
64,ADITYA ENTERPRISES ,"ADITYA ENTERPRISES ,D.NO.128, C-04, NEW KANURU AUTONAGAR",822,608
64,TIRUMALA AGENCIES,12/36.KONETI KALUVA STREETPRODDATUR.YSR.ANDHRA PRADESH PRODDATUR,654,103
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,CHUNDURU TRADERS,"37-2-8,OLD IRON SHOP STREET,ISLAMPET 1 ST LANE,ONGOLE,PRAKASAM-523001",587,626
64,SRI SATYANARAYANA  MARKETINGS ,"SRI SATYANARAYANA  MARKETINGS ,GROUND FLOOR, 8-11-8, SHOP NO. 1  SATYA COMPLEX , BELLAPU  VEEDHI , TUNI , EAST GODAVARI ",793,445
64,Krishna & Co,"Krishna & Co, 20/65A, Flower Bazar, Old Town, Kurnool, AP, Kurnool PD, ANDHRA PRADESH, 518001",443,
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478/2/1, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,608
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,ADITYA ENTERPRISES ,"ADITYA ENTERPRISES ,D.NO.128, C-04, NEW KANURU AUTONAGAR",822,608
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,ADITYA ENTERPRISES ,"ADITYA ENTERPRISES ,D.NO.128, C-04, NEW KANURU AUTONAGAR",822,608
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,Radha Krishna Agencies - Nellore,"Radha Krishna Agencies - Nellore, 28-1-104/1, Beside Fish Market,Kissan Nagar, Sri Potti Srir, Nellore, ANDHRA PRADESH, 524002",574,388
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Sai Ganapathe Agencies,"Sai Ganapathe Agencies, 20-18-498, R.Agraharam, Near Satyanarayana Swamy Temple, Gu, Guntur, ANDHRA PRADESH, 522003",259,577
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,SRI RAMA ENTERPRISES,"SRI RAMA ENTERPRISES,MIG -327 ,HOUSE NO 124,APHB COLONY,STREET NO ,581, SRIKAKULAM ,AP",199,534
64,Radha Krishna Agencies - Nellore,"Radha Krishna Agencies - Nellore, 28-1-104/1, Beside Fish Market,Kissan Nagar, Sri Potti Srir, Nellore, ANDHRA PRADESH, 524002",574,388
64,TIRUMALA AGENCIES,12/36.KONETI KALUVA STREETPRODDATUR.YSR.ANDHRA PRADESH PRODDATUR,654,103
64,SRI RAMA ENTERPRISES,"SRI RAMA ENTERPRISES,MIG -327 ,HOUSE NO 124,APHB COLONY,STREET NO ,581, SRIKAKULAM ,AP",199,534
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Krishna & Co,"Krishna & Co, 20/65A, Flower Bazar, Old Town, Kurnool, AP, Kurnool PD, ANDHRA PRADESH, 518001",443,
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,TIRUMALA AGENCIES,12/36.KONETI KALUVA STREETPRODDATUR.YSR.ANDHRA PRADESH PRODDATUR,654,103
64,SRI RAMA ENTERPRISES,"SRI RAMA ENTERPRISES,MIG -327 ,HOUSE NO 124,APHB COLONY,STREET NO ,581, SRIKAKULAM ,AP",199,534
64,SRI SATYANARAYANA  MARKETINGS ,"SRI SATYANARAYANA  MARKETINGS ,GROUND FLOOR, 8-11-8, SHOP NO. 1  SATYA COMPLEX , BELLAPU  VEEDHI , TUNI , EAST GODAVARI ",793,445
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,Sree Prameela Marketings,"Sree Prameela Marketings, 5/350, Krishna Vidyalayam Street, Madanapalle, Chittoor, AP, Madanpalle, ANDHRA PRADESH, 517325",459,490
64,Ganesh Enterprises RJY,"Ganesh Enterprises RJY, 8-2-39/1, Nalam Bhimaraju Street, Rayahmundry, East Godavar, Rajahmundry, ANDHRA PRADESH, 533101",669,436
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,SRI RAMA ENTERPRISES,"SRI RAMA ENTERPRISES,MIG -327 ,HOUSE NO 124,APHB COLONY,STREET NO ,581, SRIKAKULAM ,AP",199,534
64,SRI SATYANARAYANA  MARKETINGS ,"SRI SATYANARAYANA  MARKETINGS ,GROUND FLOOR, 8-11-8, SHOP NO. 1  SATYA COMPLEX , BELLAPU  VEEDHI , TUNI , EAST GODAVARI ",793,445
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478/2/1VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,Sree Balaji Agencies,"Sree Balaji Agencies, 10-37-1,Sunshine English Medium School,Tadepalligudem ,West, Tadepalligudem, ANDHRA PRADESH, 534102",752,638
64,SRI SATYANARAYANA  MARKETINGS ,"SRI SATYANARAYANA  MARKETINGS ,GROUND FLOOR, 8-11-8, SHOP NO. 1  SATYA COMPLEX , BELLAPU  VEEDHI , TUNI , EAST GODAVARI ",793,445
64,ADITYA ENTERPRISES ,"ADITYA ENTERPRISES ,D.NO.128, C-04, NEW KANURU AUTONAGAR",822,608
64,Shree Guru Raja Sampath Vinayaka Agencies,"Shree Guru Raja Sampath Vinayaka Agencies, 19-478-4/4VIS, Pineapple Colony, Dorapalem, Visakhapatnam, Visakhapatnam, ANDHRA PRADESH, 530013",820,548
64,SRI RAMA ENTERPRISES,"SRI RAMA ENTERPRISES,MIG -327 ,HOUSE NO 124,APHB COLONY,STREET NO ,581, SRIKAKULAM ,AP",199,534
64,Adinarayana Enterprises,"Adinarayana Enterprises, 36-4-23/24, Temple Street, Kakinada, East Godavari, Kakinada, ANDHRA PRADESH, 533001",331,441
